Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code,Latitude,Longitude,Effective Rating,Radius of Influence
Sri Laxmi Health Care Hospital,HYDERABAD,TELANGANA,4.4,7.0,"9HG9+RQ Hyderabad, Telangana",17.133323629653155,78.61180482871576,0.8358713630211395,0.08358713630211395
Zoi Hospitals,HYDERABAD,TELANGANA,4.5,154.0,"CCG4+GQ Jubilee Hills, Hyderabad, Telangana",17.487346155368083,78.32604775700105,2.1748112086593983,0.21748112086593985
"Apollo Cradle A Unit Of Apollo Specialty 
Hospital",HYDERABAD,TELANGANA,4.7,2785.0,"CC89+H2 Hyderabad, Telangana",17.430681560793836,78.40899215021423,3.6166306636624217,0.3616630663662422
Prerana Hospital,HYDERABAD,TELANGANA,3.0,407.0,"C92P+CF Hyderabad, Telangana",17.32851440141062,78.33264298298423,1.7140348041686246,0.17140348041686249
Kalyani Hospital,HYDERABAD,TELANGANA,4.4,62.0,"CFP3+6G Hyderabad, Telangana",17.414466785267567,78.48847170004302,1.7334075369642492,0.17334075369642493
Orchid Hospital,HYDERABAD,TELANGANA,3.4,76.0,"9G9M+GP Hyderabad, Telangana",17.34123470619213,78.60449044522379,1.391319821523907,0.13913198215239073
Asian Multi Specialty Hospital,HYDERABAD,TELANGANA,4.1,228.5,,17.41315732986223,78.47021089266762,2.134461682575174,0.21344616825751742
Yashoda Krishna Hospital,HYDERABAD,TELANGANA,4.2,73.0,"9GR6+JG Hyderabad, Telangana",17.47589193644033,78.5146257721182,1.7183120065594792,0.17183120065594792
"Riya Hospital - A Unit of Vaishnavi 
Research Centre",HYDERABAD,TELANGANA,4.5,19.0,"9FVX+WQ Hyderabad, Telangana",18.487464640912723,79.23881885076408,1.2639934681120255,0.12639934681120255
City Hospital,HYDERABAD,TELANGANA,4.0,11.0,,18.600606581025357,79.25144389495095,0.9139670987220264,0.09139670987220265
Aditya Care Hospital Karimnagar,HYDERABAD,TELANGANA,4.1,90.0,"C4RJ+9H Karimnagar, Telangana",18.430932360516504,79.07796248886262,1.7595748573158618,0.1759574857315862
Arunodaya Multi Speciality Hospital,HYDERABAD,TELANGANA,3.5,24.0,,17.531286417822052,78.32876931213065,1.0450787743895822,0.10450787743895823
Sunshine Hospital Gachibowli,HYDERABAD,TELANGANA,4.5,4441.0,"C9CP+22 Rai Durg, Telangana",17.435443472345217,78.40409412976477,3.667315141913329,0.36673151419133293
Vinn Hospital,HYDERABAD,TELANGANA,3.3,4.0,,17.468920058056764,78.5112466898129,0.4564654263904724,0.045646542639047244
Pavan Sai Hospital,HYDERABAD,TELANGANA,3.9,166.0,"9H65+68 Hyderabad, Telangana",17.400325811468893,78.5174681813117,1.9044470347746416,0.19044470347746417
Germanten Hospitals,HYDERABAD,TELANGANA,4.7,1374.0,"9C6H+Q7 Attapur, Gudimalkapur, Hyderabad, Telangana",17.37237787619939,78.38579606709003,3.288572454370269,0.3288572454370269
AIG Hospitals,HYDERABAD,TELANGANA,4.3,17978.0,"C9V8+8G Hyderabad, Telangana",17.424400546408872,78.35580662327773,4.095516737617134,0.4095516737617135
Avis Hospitals,HYDERABAD,TELANGANA,4.3,1013.0,"CCH9+Q4 Hyderabad, Telangana",17.403111109077958,78.39971177374257,2.873418825688886,0.28734188256888865
Srihitha Hospital,HYDERABAD,TELANGANA,3.4,75.0,"9G9H+2R Hyderabad, Telangana",17.274804242000343,78.35546139348202,1.3869266534282552,0.1386926653428255
Sree Lekha Hospital,HYDERABAD,TELANGANA,4.7,35.0,"8GWH+9J Hyderabad, Telangana",17.380333012771086,78.55044225300682,1.596284610495109,0.1596284610495109
Sangeetha Hospital,HYDERABAD,TELANGANA,4.1,32.0,"H3QM+MH Sangareddy, Telangana",17.57181624178519,78.08696477802174,1.3484945449550114,0.13484945449550115
Jeevan Hospital,HYDERABAD,TELANGANA,4.1,357.0,"8GVG+WR Kharmanghat, Telangana",17.338000038440946,78.50486402516684,2.3146541911609475,0.23146541911609475
Janani Hospitals,HYDERABAD,TELANGANA,4.5,24.0,"9G44+R3 Hyderabad, Telangana",17.30775052491987,78.53919450484152,1.3632481516863977,0.13632481516863978
Ushodaya Hospitals,HYDERABAD,TELANGANA,3.7,35.0,"9C6P+47 Hyderabad, Telangana",17.51986361505774,78.56290112711118,1.242072130358006,0.12420721303580061
Viswas Multispeciality Hospital,HYDERABAD,TELANGANA,3.2,40.0,"8GRC+3P Hyderabad, Telangana",17.52378843930604,78.50234994054836,1.106102162783646,0.1106102162783646
RBM Hospital,HYDERABAD,TELANGANA,4.1,591.0,"CH9M+9C Hyderabad, Telangana",17.439091308088123,78.38090479242,2.518491296750099,0.25184912967500994
Maax Life Multispeciality Hospitals,HYDERABAD,TELANGANA,4.4,92.0,"8GWH+33 Kharmanghat, Telangana",17.31398069136149,78.56546553232377,1.9027925595221435,0.19027925595221437
Citi Neuro Centre Hospital,HYDERABAD,TELANGANA,4.0,857.0,"CC7F+FQ Hyderabad, Telangana",17.44303524264357,78.37782419645711,2.602117934888519,0.2602117934888519
Pratibha Super Speciality Hospital,HYDERABAD,TELANGANA,3.0,172.0,"M493+9Q Nizamabad, Telangana",18.6684375,78.1018679,1.4596153383237134,0.14596153383237134
New Shadow Hospital,HYDERABAD,TELANGANA,5.0,1.0,,17.086954917599805,78.41265060795119,0.2740561845970949,0.027405618459709492
Happy Hospital,HYDERABAD,TELANGANA,3.4,195.0,"F8VV+W8 Hyderabad, Telangana",17.54874965907263,78.30241661347,1.705315531539057,0.1705315531539057
Hyderabad Multispeciality Hospital,HYDERABAD,TELANGANA,4.6,330.0,"9GC2+M5 Hyderabad, Telangana",17.43243870577775,78.50119362484345,2.569630404989943,0.2569630404989943
Ankura Hospital(Sainikpuri),HYDERABAD,TELANGANA,4.4,1977.0,"FHJ3+R2 Hyderabad, Telangana",17.502439103410293,78.53714755624175,3.2324404572357257,0.32324404572357257
Ankura Hospital(Boduppal),HYDERABAD,TELANGANA,4.4,2872.0,"CH3M+54 Hyderabad, Telangana",17.413141728084938,78.57409673467924,3.394782330969396,0.33947823309693964
Ankura Hospital(Madinaguda),HYDERABAD,TELANGANA,4.2,1836.0,"F8VR+WF Madeenaguda, Telangana",17.483077146740168,78.31456056017427,3.0516958335609936,0.3051695833560994
Anupama Hospital,HYDERABAD,TELANGANA,4.2,1592.0,"F9PR+64 Hyderabad, Telangana",17.512200041218648,78.35931045211407,2.9925310421610862,0.2992531042161086
Ent Care Hospital,HYDERABAD,TELANGANA,4.8,352.0,"9CVF+7Q Hyderabad, Telangana",17.413220899860384,78.36221694135445,2.714863391430588,0.2714863391430588
Fatima Hospital,HYDERABAD,TELANGANA,4.2,718.0,"8FV5+WJ Hyderabad, Telangana",17.37973061370093,78.44841473054258,2.6622750545174694,0.26622750545174695
Mana Hospitals,HYDERABAD,TELANGANA,3.4,367.0,"FCV6+XR Hyderabad, Telangana",17.491386414806477,78.40589100978949,1.9170305923765725,0.19170305923765726
MEDS Hospital,HYDERABAD,TELANGANA,4.4,42.0,"9F86+5Q Hyderabad, Telangana",17.42856312911278,78.49520426528488,1.5672975106668094,0.15672975106668097
Nakshatra Hospitals,HYDERABAD,TELANGANA,4.7,1192.0,"9H64+XR Hyderabad, Telangana",17.369952822122173,78.528413870775,3.222611474162441,0.3222611474162441
Rohan Hospital,HYDERABAD,TELANGANA,3.8,149.0,"9FV2+VR Hyderabad, Telangana",17.3648100007852,78.42704312462095,1.8135332998391216,0.18135332998391218
Safe Kids Hospitals,HYDERABAD,TELANGANA,4.8,1494.0,"9CGH+4R Hyderabad, Telangana",17.380426403806705,78.43185963950117,3.399698684504108,0.33996986845041083
Shashi Hospital,HYDERABAD,TELANGANA,2.7,137.0,"9G9C+MG Hyderabad, Telangana",17.17620582682014,78.58902646838027,1.2464771401000656,0.12464771401000657
Sunita Childrens Hospital,HYDERABAD,TELANGANA,3.6,161.0,"9G26+4R Hyderabad, Telangana",17.360143295189417,78.48400811196402,1.7418641124257093,0.17418641124257095
Surekha Hospital,HYDERABAD,TELANGANA,4.8,1901.0,"GFPQ+FC Hyderabad, Telangana",17.574032345386616,78.48201181239708,3.5139379401067328,0.3513937940106733
Srikara Hospitals,HYDERABAD,TELANGANA,4.6,2009.0,"8GVX+QC L. B. Nagar, Hyderabad, Telangana",17.352025521122847,78.5410125478304,3.3897808737556567,0.3389780873755657
Onus Hospital,HYDERABAD,TELANGANA,4.9,6609.0,"8GW9+RX Champapet, Telangana",17.327236886750505,78.50661577412097,4.191903746221551,0.41919037462215514
Krishna Hospital,HYDERABAD,TELANGANA,3.8,22.0,,17.66684557230883,78.34181605253812,1.1092105777930048,0.11092105777930049
Mythri Hospital Chandranagar,HYDERABAD,TELANGANA,4.6,5932.0,"F8X7+7Q Ramachandrapuram (BHEL Township), Telangana",17.500032702374806,78.3089816558197,3.8819313053910234,0.38819313053910237
Poojitha Hospital,HYDERABAD,TELANGANA,4.3,44.0,,17.4718592145114,78.55755895914832,1.5494429827446676,0.15494429827446676
SS Multi Speciality Hospital,HYDERABAD,TELANGANA,1.5,2.0,"8HP2+Q8 Chintalkunta, Telangana",17.17573854762234,78.49525118199601,0.0943742447296426,0.009437424472964261
Dharani Hospital,HYDERABAD,TELANGANA,3.0,45.0,"9CMP+FM Hyderabad, Telangana",17.25049612274931,78.33805722001325,1.0668106901477148,0.10668106901477148
Ragini Childrens Hospital,HYDERABAD,TELANGANA,3.3,69.0,"GC7W+PR Hyderabad, Telangana",17.5994942768053,78.22244863986676,1.3172944861509857,0.13172944861509858
Sriven Hospital,HYDERABAD,TELANGANA,3.0,105.0,"F9PQ+92 Hyderabad, Telangana",17.31560825905455,78.4444378829353,1.314357111388483,0.1314357111388483
Swaroopa Multispeciality Hospital,HYDERABAD,TELANGANA,2.6,50.0,"GF2C+HX Hyderabad, Telangana",17.590194959440396,78.42670177642991,0.9419520641619028,0.09419520641619028
"Maxcure Suyosha Woman And Child 
Hospital",HYDERABAD,TELANGANA,4.8,3489.0,"F93H+CF Hyderabad, Telangana",17.45551041059393,78.37004079496363,3.801930360818561,0.3801930360818561
Metro Cure Hospital,HYDERABAD,TELANGANA,4.0,152.0,"9GF2+3C Hyderabad, Telangana",17.352118935374744,78.47848743393435,1.9204179761604163,0.19204179761604165
Calcium Hospital,HYDERABAD,TELANGANA,4.2,46.0,"G94M+JM Hyderabad, Telangana",17.58142270792355,78.37106094964413,1.5298688529318751,0.15298688529318752
Skycare Hospitals Pvt Ltd,HYDERABAD,TELANGANA,4.0,16.0,,18.533457640695204,79.08379908695252,1.0516804248061955,0.10516804248061956
"Raksha Cancer Hospital And 
Chemotherapy Centre",Karimnagar,TELANGANA,4.7,99.0,"C4VH+8J Karimnagar, Telangana",18.4385718142881,79.13775186227122,2.070914060948935,0.20709140609489352
Renee Hospital,Karimnagar,TELANGANA,4.5,1898.0,"C4WJ+34 Karimnagar, Telangana",18.453841519341715,79.12077677403589,3.2893325567461424,0.3289332556746143
Star Children Hospital,Karimnagar,TELANGANA,4.7,3744.0,"F44M+9W Karimnagar, Telangana",18.464674753045177,79.12682189652155,3.7540575875627367,0.3754057587562737
Sai Sharanya Hospitals,Karimnagar,TELANGANA,3.3,94.0,"C4QG+QQ Karimnagar, Telangana",18.423360109338255,79.09556173491953,1.4169063419834556,0.14169063419834557
Sparsh Childrens Hospital (Karimnagar),Karimnagar,TELANGANA,4.2,134.0,"C4RJ+5M Karimnagar, Telangana",18.413210442957066,79.13404996583256,1.9679032895569375,0.19679032895569376
Sri Mahalaxmi Children Hospital,Karimnagar,TELANGANA,4.7,35.0,"C4VH+RQ Karimnagar, Telangana",18.498185436137035,79.14801322180992,1.596284610495109,0.1596284610495109
Sri Balaji Multi Speciality Hospital,Sangareddy,TELANGANA,4.3,728.0,"H3PV+M9 Sangareddy, Telangana",17.585656597802117,78.10099496054305,2.733164556968088,0.2733164556968088
Parvathi Multispeciality Hospital,SECUNDERABAD,TELANGANA,3.9,246.0,"FG42+JH Secunderabad, Telangana",17.425145186389404,78.45767784657905,2.05532767118378,0.20553276711837798
"Healing Touch Hospital And Institute of 
Child Health Pvt Ltd",SECUNDERABAD,TELANGANA,4.4,559.0,"CFRX+42 Hyderabad, Telangana",17.449965849577993,78.52351682185687,2.6836160727548197,0.268361607275482
Srinivasa Hospital,SECUNDERABAD,TELANGANA,4.3,91.0,,17.550144083160614,78.4221127617487,1.8533951409849532,0.18533951409849533
Janapareddy Hospital,SECUNDERABAD,TELANGANA,2.5,2.0,"GFHM+F6 Hyderabad, Telangana",17.650338204518302,78.80311269537587,0.2029664386489202,0.020296643864892022
Basant Sahney Hospital,SECUNDERABAD,TELANGANA,4.1,650.0,"CGV3+QX Secunderabad, Telangana",17.503839508493527,78.53930845936647,2.556992594171343,0.2556992594171343
Sunshine Hospital,SECUNDERABAD,TELANGANA,4.8,38132.0,"CFVC+HR Hyderabad, Telangana",17.44259438134384,78.46417873264573,4.936437819206261,0.4936437819206261
BBR Super Speciality Hospital,SECUNDERABAD,TELANGANA,3.3,442.0,"FF74+PV Secunderabad, Telangana",17.41033622787153,78.39543925536182,1.9191358153631215,0.19191358153631216
Geetha Multispeciality Hospital,SECUNDERABAD,TELANGANA,4.1,314.0,"CGW5+R8 Secunderabad, Telangana",17.510990375164347,78.55415822512177,2.262796470664981,0.2262796470664981
Srikara Hospitals,SECUNDERABAD,TELANGANA,4.6,2889.0,"FHF9+X5 Secunderabad, Telangana",17.467844987316095,78.57440948098349,3.554887417117641,0.3554887417117641
Balaji Hospital,SECUNDERABAD,TELANGANA,4.4,14.0,"GH65+XH Secunderabad, Telangana",17.526113017795563,78.56088031990424,1.1092642371485428,0.11092642371485428
"Navjeevan Hospitals (A Unit Of 
Navjeevan Life Care Pvt Ltd)",SECUNDERABAD,TELANGANA,4.0,355.0,"FF4X+67 Hyderabad, Telangana",17.409142094708145,78.55658986132812,2.254313119603422,0.22543131196034222
Meena Hospital,SECUNDERABAD,TELANGANA,4.6,547.0,"CGRC+MP Secunderabad, Telangana",17.489013958823747,78.51391626249413,2.7988637078485668,0.2798863707848567
Sunlife Hospital,SECUNDERABAD,TELANGANA,4.3,33.0,"FHWW+FC Secunderabad, Telangana",17.46593438222215,78.72724035821125,1.4303054085697329,0.14303054085697328
Jubilee Hospitals,SECUNDERABAD,TELANGANA,2.8,96.0,"GG48+HC Secunderabad, Telangana",17.74450948572948,78.53810698036597,1.197608806392947,0.11976088063929471
Basant Sahney Hospital,SECUNDERABAD,TELANGANA,4.1,650.0,"CGV3+QX Secunderabad, Telangana",17.43433082671472,78.50341501528915,2.556992594171343,0.2556992594171343
Innova Childrens Heart Hospital pvt ltd,SECUNDERABAD,TELANGANA,3.5,144.0,"CGHM+P9 Hyderabad, Telangana",17.31792936774183,78.51445314413273,1.6532221334437822,0.16532221334437824
"Apollo Hospitals Enterprises 
Ltd(Secunderabad)",SECUNDERABAD,TELANGANA,4.7,6218.0,"CGQ3+RV Secunderabad, Telangana",17.4524843801839,78.47591969572733,3.989682148712284,0.3989682148712284
Prasad Hospitals,SECUNDERABAD,TELANGANA,4.5,2261.0,"CHQ4+93 Secunderabad, Telangana",17.4423091584278,78.55401290101763,3.36713817687126,0.33671381768712605
BVK Reddy Hospital,SECUNDERABAD,TELANGANA,3.7,89.0,"CG99+C5 Secunderabad, Telangana",17.552688203718397,78.49766825948471,1.5771835076048026,0.15771835076048027
Keerthi Hospital,SECUNDERABAD,TELANGANA,3.9,27.0,"FJV3+8V Secunderabad, Telangana",17.49191837252859,78.65913483087914,1.2160341680953186,0.12160341680953186
Care Hospitals,SECUNDERABAD,TELANGANA,4.1,228.5,,17.46860110665735,78.469585857868,2.134461682575174,0.21344616825751742
Bhavans Sarada Devi Hospital,SECUNDERABAD,TELANGANA,3.4,122.0,"FHJ2+XC Secunderabad, Telangana",17.535898638144563,78.6553735328794,1.548729135167497,0.1548729135167497
New Life Line Medicure Hospitals,SECUNDERABAD,TELANGANA,3.6,139.0,"FGV6+GX Secunderabad, Telangana",17.34740958676206,78.53624497886702,1.6899276461338495,0.16899276461338497
"Mayflower Hospital For Women And 
Children",SECUNDERABAD,TELANGANA,3.1,374.0,"FHM2+4X Secunderabad, Telangana",17.48947910007521,78.58794700604581,1.747609359430681,0.1747609359430681
"Navodaya Hospital For Women And 
Children",SECUNDERABAD,TELANGANA,2.6,332.0,"FG52+J6 Secunderabad, Telangana",17.278180114818767,78.43711869459972,1.424159255824467,0.1424159255824467
Nest Hospital,Secunderabad,TELANGANA,3.1,167.0,"FG52+J6 Secunderabad, Telangana",17.539154069914023,78.48806608060599,1.5015664427191933,0.15015664427191933
Prashamsa Hospital,SECUNDERABAD,TELANGANA,2.3,317.0,"GG35+8V Secunderabad, Telangana",17.595560537790977,78.23843987752635,1.241449220644012,0.1241449220644012
Rainbow Children Hospital,SECUNDERABAD,TELANGANA,4.3,2416.0,"FG52+HC Secunderabad, Telangana",17.491413378977587,78.48124249711847,3.242612739795,0.32426127397950005
Shree Pooja Hospital Hyd,SECUNDERABAD,TELANGANA,4.0,65.0,"CGFW+5Q Hyderabad, Telangana",17.506192818050796,78.47990034961525,1.5879895444032217,0.1587989544403222
Shri Adithya Hospitals,SECUNDERABAD,TELANGANA,3.8,341.0,"GH2R+93 Secunderabad, Telangana",17.57266062583637,78.57250839251343,2.123102269444881,0.2123102269444881
Sri Chandra Hospital,SECUNDERABAD,TELANGANA,4.8,600.0,"8CHG+FC Shivarampally Jagir, Telangana",17.31932076726549,78.43670164677258,2.967333860999843,0.2967333860999843
Sudha Hospital(Telanagana),SECUNDERABAD,TELANGANA,4.2,142.0,"FG8Q+8H Secunderabad, Telangana",17.48088574317732,78.51841507517824,1.9918033256524927,0.19918033256524928
"Suraksha Children Hospital (A Unit Of 
Rochishmati Health Care Pvt Ltd)",SECUNDERABAD,TELANGANA,3.7,483.0,"CGGJ+FX Secunderabad, Telangana",17.40711449262477,78.54385419254342,2.192435361370189,0.2192435361370189
KS Multi Speciality Hospital,SECUNDERABAD,TELANGANA,3.0,117.0,"FF9H+M4 Secunderabad, Telangana",17.411775175184843,78.52652685284652,1.346159124389592,0.1346159124389592
Amrutha Children Hospital,SECUNDERABAD,TELANGANA,4.1,228.5,,17.45438763260253,78.48150463053258,2.134461682575174,0.21344616825751742
Kruti Hospital,SECUNDERABAD,TELANGANA,4.8,64.0,"FF9P+MC Secunderabad, Telangana",17.541216219334597,78.50383765263528,1.9120465279454408,0.1912046527945441
Lotus Cure Multispeciality Hospital,SECUNDERABAD,TELANGANA,3.9,147.0,"GG48+FQ Secunderabad, Telangana",17.45267366632326,78.56482324817593,1.857886354205307,0.1857886354205307
Sundari Maternity and General Hospital,SECUNDERABAD,TELANGANA,2.9,64.0,"GG37+48 Hyderabad, Telangana",17.23853491387903,78.42954817028598,1.1280746340329495,0.11280746340329495
Shenoy Hospital,SECUNDERABAD,TELANGANA,4.7,4009.0,"CGX5+4H Secunderabad, Telangana",17.4441457940758,78.49809603809581,3.785820126208905,0.37858201262089053
Ankura Hospital,SECUNDERABAD,TELANGANA,4.4,1977.0,"FHJ3+R2 Hyderabad, Telangana",17.489927077148366,78.52419514970548,3.2324404572357257,0.32324404572357257
Nest Children Hospital,SECUNDERABAD,TELANGANA,3.1,167.0,"FG52+J6 Secunderabad, Telangana",17.41978790599737,78.57468654460743,1.5015664427191933,0.15015664427191933
Lions Patny Hospital,SECUNDERABAD,TELANGANA,3.6,18.0,"FG23+49 Secunderabad, Telangana",17.525666201638224,78.12660349241871,0.9792396799521624,0.09792396799521624
Guardian Multi Speciality Hospital,WARANGAL,TELANGANA,2.6,129.0,"XHXM+RV Warangal, Telangana",17.982367090508976,79.53401870042525,1.1824261181401416,0.11824261181401417
Lalitha Hospital,WARANGAL,TELANGANA,3.7,54.0,"2H2M+W8 Warangal, Telangana",18.0247078881805,79.59306384812342,1.3970720348572545,0.13970720348572546
Javitri Devi Memorial Hospital,AGRA,UTTAR PRADESH,3.9,100.0,,27.211651936850096,78.05447954702461,1.710591888174161,0.1710591888174161
New Life Hospital,Agra,UTTAR PRADESH,3.9,18.0,"63F6+CX Agra, Uttar Pradesh",27.28748050116435,78.09002967359851,1.0665524904606154,0.10665524904606155
Shanti Mangalick Hospital(Agra),Agra,UTTAR PRADESH,4.1,228.5,,27.91365002500931,78.07883235968856,2.134461682575174,0.21344616825751742
Mithraj Multisuperspeciality Hospital,Aligarh,UTTAR PRADESH,4.5,427.0,"W432+F6 Aligarh, Uttar Pradesh",27.91169009674577,78.11040384157936,2.6265956801846104,0.2626595680184611
Priti Hospital,ALLAHABAD,UTTAR PRADESH,4.2,268.0,"FV43+XM Prayagraj, Uttar Pradesh",25.46311372180366,81.84734654446338,2.2541218420121147,0.22541218420121148
Feroz Hospital,ALLAHABAD,UTTAR PRADESH,4.1,228.5,,25.44014361670341,81.86025401431691,2.134461682575174,0.21344616825751742
Srijan Vatsalya Hospital Pvt Ltd,ALLAHABAD,UTTAR PRADESH,4.1,595.0,"FR2R+VX Prayagraj, Uttar Pradesh",25.44526992490963,81.81054757342218,2.5212203574731182,0.25212203574731185
Saran Hospital,BAREILLY,UTTAR PRADESH,4.1,228.5,,28.370271859234286,79.42715890468963,2.134461682575174,0.21344616825751742
Khushlok Hospital,BAREILLY,UTTAR PRADESH,3.1,305.0,"9C9J+VH Bareilly, Uttar Pradesh",28.374370616395357,79.48599923645169,1.6853018142034848,0.16853018142034848
Metro Vision Hospital,BAREILLY,UTTAR PRADESH,3.8,21.0,"9CP4+V5 Bareilly, Uttar Pradesh",28.45382235617847,79.42293264137311,1.092514027982342,0.1092514027982342
Ajay Pratima Hospital,BAREILLY,UTTAR PRADESH,3.4,71.0,"9CGF+C2 Bareilly, Uttar Pradesh",28.400115122774025,79.4231476197572,1.368756143224406,0.1368756143224406
"Shri Ganga Charan Aryawardhan Hospital A-2, Rampur Garden,,Opp Gandhi Udhyan,Civil Lines,NIL",BAREILLY,UTTAR PRADESH,4.1,228.5,,28.36854928855141,79.44863711032649,2.134461682575174,0.21344616825751742
"Shrinath Medicity A Multi Super Speciality 
Hospital",BAREILLY,UTTAR PRADESH,3.0,231.0,"9FH9+49 Dohara, Uttar Pradesh",28.4254884049222,79.51275343830767,1.5466321714715854,0.15466321714715855
Shri Bholanath Global Hospital,BAREILLY,UTTAR PRADESH,4.3,4.0,,28.45148732644934,79.56940221019421,0.6155501150388805,0.06155501150388805
Dr GK Shrivastava Hospital,BAREILLY,UTTAR PRADESH,3.6,33.0,"9C2G+5G Bareilly, Uttar Pradesh",28.318779831726804,79.35261229381078,1.186311543848034,0.11863115438480341
Rohilkhand Medical College And Hospital,BAREILLY,UTTAR PRADESH,4.1,228.5,,28.33504000005933,79.39089444856788,2.134461682575174,0.21344616825751742
Narayana Hospital,BAREILLY,UTTAR PRADESH,3.4,92.0,"9C2G+73 Bareilly, Uttar Pradesh",28.360599043476185,79.40656846794779,1.4547683309604575,0.14547683309604575
