,Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code,Latitude,Longitude,Effective Rating,density
2111,"Vasavi Medical And Research 
Centre(Vasavi Hospital)",HYDERABAD,TELANGANA,4.5,119.0,"CF47+JP Hyderabad, Telangana",17.4065625,78.4617429,2.0609715484205067,18172.0
2112,Healthcare Hospital,HYDERABAD,TELANGANA,2.9,112.0,"8GWX+5P Hyderabad, Telangana",17.3454375,78.5467429,1.2865923167646642,18172.0
2113,Supraja Hospitals (Hyderabad),HYDERABAD,TELANGANA,4.1,944.0,"9HG5+P8 Hyderabad, Telangana",17.3768125,78.5557429,2.70802446573402,18172.0
2114,Sree Sreyas Hospital,HYDERABAD,TELANGANA,4.7,35.0,"8GWH+9J Hyderabad, Telangana",17.3459375,78.5264929,1.596284610495109,18172.0
2115,Sri Ganesh Orthopaedic Hospital,HYDERABAD,TELANGANA,4.5,154.0,"CCG4+GQ Jubilee Hills, Hyderabad, Telangana",17.4263125,78.4043679,2.1748112086593983,18172.0
2116,"Sai Krishna Super Speciality Neuro 
Hospital",HYDERABAD,TELANGANA,2.9,523.0,"9FQW+X9 Hyderabad, Telangana",17.3899375,78.4933679,1.7263433990491446,18172.0
2117,"Apollo Hospital Enterprises 
Ltd(Kanchanbagh-Drdo)",HYDERABAD,TELANGANA,4.7,3266.0,"8GV4+2R Hyderabad, Telangana",17.3425625,78.5044929,3.6906206692665218,18172.0
2118,"Medicover Hospitals (A Unit Of 
Sahrudaya Health Care Pvt Ltd)",HYDERABAD,TELANGANA,4.9,9258.0,"C9WH+M6 Hyderabad, Telangana",17.4466875,78.3754929,4.355132292319643,18172.0
2119,Aakar Asha Hospital,HYDERABAD,TELANGANA,4.6,145.0,"FCQ5+P6 Hyderabad, Telangana",17.4893125,78.4054929,2.197464223359247,18172.0
2120,Jayakrishna Hospital,HYDERABAD,TELANGANA,5.0,1.0,,17.5246875,78.4802429,0.2740561845970949,18172.0
2121,Janapareddy Hospitals Pvt Ltd,HYDERABAD,TELANGANA,4.3,1152.0,"GFFM+V4 Hyderabad, Telangana",17.5246875,78.4802429,2.9280204028296897,18172.0
2122,Manjeera Super Speciality Hospital,HYDERABAD,TELANGANA,3.8,201.0,"H3QG+V6 Pothreddipalle, Telangana",17.5896875,78.0729929,1.925327162661313,18172.0
2123,Sumana Hospital,HYDERABAD,TELANGANA,4.1,228.5,,17.4058125,78.4581179,2.134461682575174,18172.0
2124,Raja Hospital,HYDERABAD,TELANGANA,3.6,251.0,,17.4058125,78.4581179,1.8990865632183795,18172.0
2125,Cure Well Hospital,HYDERABAD,TELANGANA,3.4,14.0,"CF46+87 Hyderabad, Telangana",17.4058125,78.4581179,0.8415873545808571,18172.0
2126,"Sri Sai Raghavendra Multi Speciality 
Hospital",HYDERABAD,TELANGANA,5.0,10.0,"H3QM+F4 Sangareddy, Telangana",17.5886875,78.0802429,1.1165842416985887,18172.0
2127,Gleneagles Global Hospitals,HYDERABAD,TELANGANA,4.8,5200.0,"CF47+48 Hyderabad, Telangana",17.4053125,78.4607429,3.991213952174483,18172.0
2128,Shalini Hospitals,HYDERABAD,TELANGANA,3.9,2714.0,"9FVW+28 Hyderabad, Telangana",17.3925625,78.4932429,2.979420466022932,18172.0
2129,Prathima Hospitals,HYDERABAD,TELANGANA,4.2,1716.0,"F9WX+M2 Hyderabad, Telangana",17.4966875,78.3949929,3.0236503853176684,18172.0
2130,JJ Hospital,HYDERABAD,TELANGANA,3.5,579.0,"CCVJ+XX Hyderabad, Telangana",17.4449375,78.4298679,2.1328204564886986,18172.0
2131,Archana Hospital Pvt Ltd,HYDERABAD,TELANGANA,4.1,1678.0,"F8WP+CX Miyapur, Telangana",17.4960625,78.3348679,2.940957532058276,18172.0
2132,Continental Hospitals,HYDERABAD,TELANGANA,4.6,18781.0,"C89Q+2Q Nanakramguda, Telangana",17.4175625,78.3368679,4.405897833809082,18172.0
2133,Mahavir Hospital And Research Centre,HYDERABAD,TELANGANA,3.2,433.0,"CF34+CR Hyderabad, Telangana",17.4035625,78.4544929,1.8524117953832937,18172.0
2134,Vijaya Hospital,HYDERABAD,TELANGANA,3.9,60.0,"F8WW+59 Madeenaguda, Telangana",17.4954375,78.3433679,1.5162073192662433,18172.0
2135,SLMS Hospital,HYDERABAD,TELANGANA,3.3,58.0,"9HG4+9P Hyderabad, Telangana",17.3759375,78.5542429,1.2615300891508752,18172.0
2136,Sri Tirumala Hospital,HYDERABAD,TELANGANA,4.5,737.0,"G872+8V Ameenpur, Miyapur, Hyderabad, Telangana",17.5133125,78.2996179,2.8689329506078747,18172.0
2137,Aruna Hospital,HYDERABAD,TELANGANA,3.1,226.0,"8HV3+QV L. B. Nagar, Hyderabad, Telangana",17.3444375,78.5521179,1.593794317018839,18172.0
2138,Vasundhara Hospital,HYDERABAD,TELANGANA,3.7,106.0,"FCFC+CM Hyderabad, Telangana",17.4735625,78.4191179,1.640461120665072,18172.0
2139,Sri Siddeshwara Hospital,HYDERABAD,TELANGANA,2.9,114.0,"8GWC+JF Hyderabad, Telangana",17.3465625,78.5186179,1.2916213955186375,18172.0
2140,Care Hospital (Namapally),HYDERABAD,TELANGANA,4.5,3752.0,"9FPF+7J Hyderabad, Telangana",17.3856875,78.4714929,3.592344129118397,18172.0
2141,"Prathima Hospitals A Unit Of Mamatha 
Medicare Private Ltd",HYDERABAD,TELANGANA,4.5,2241.0,"9FRW+23 Hyderabad, Telangana",17.3900625,78.4926179,3.36318786728582,18172.0
2142,Rainbow Children Hospital,HYDERABAD,TELANGANA,4.6,16998.0,"CCGJ+5Q Hyderabad, Telangana",17.4254375,78.4293679,4.360545388610649,18172.0
2143,Sri Sai Srinivasa Specialty Hospital,HYDERABAD,TELANGANA,4.0,180.0,"9FXR+5V Hyderabad, Telangana",17.3979375,78.4896179,1.9868651027309645,18172.0
2144,Saptagiri Hospital,HYDERABAD,TELANGANA,4.5,528.0,"9G9J+J3 Hyderabad, Telangana",17.3690625,78.5276179,2.720833747398228,18172.0
2145,Thumbay Hospital,HYDERABAD,TELANGANA,4.7,3463.0,"9FGR+Q6 Hyderabad, Telangana",17.3769375,78.4879929,3.717822159296795,18172.0
2146,Himabindu Hospitals,HYDERABAD,TELANGANA,2.4,21.0,"9C8H+Q3 Hyderabad, Telangana",17.3669375,78.4251179,0.6647668427759572,18172.0
2147,Vijaya Krishna Multi Specialty Hospital,HYDERABAD,TELANGANA,4.1,350.0,"FHJW+P3 Hyderabad, Telangana",17.4818125,78.5926179,2.30665153930527,18172.0
2148,Sagar Hospital,HYDERABAD,TELANGANA,4.9,262.0,"F9H9+Q2 Hyderabad, Telangana",17.4794375,78.3649929,2.630302400301691,18172.0
2149,"Abhaya Bbc New Born And Children 
Hospital",HYDERABAD,TELANGANA,2.8,66.0,"CG25+PQ Hyderabad, Telangana",17.4018125,78.5068679,1.0952004351245022,18172.0
2150,"Adavally Damodar Reddy Memorial 
Hospital(ADRM)",HYDERABAD,TELANGANA,5.0,3.0,,17.4444375,78.4607429,0.6166264153434635,18172.0
2151,"Aditya Hospital(Aditya Medmaxx Lifecare 
Pvt Ltd)",HYDERABAD,TELANGANA,4.4,106.0,"CFV7+Q8 Hyderabad, Telangana",17.4444375,78.4607429,1.9637807468191375,18172.0
2152,Amrita Ent Head And Neck Hospital,HYDERABAD,TELANGANA,4.4,1244.0,"F9QR+CH Hyderabad, Telangana",17.4885625,78.3888679,3.031095118680612,18172.0
2153,Apex Hospitals-Hyderabad,HYDERABAD,TELANGANA,3.8,438.0,"CH5X+6G Hyderabad, Telangana",17.4080625,78.5962429,2.216887963759232,18172.0
2154,"Apollo Hospitals Enterprises 
Ltd(Kukatpally)",Hyderabad,TELANGANA,4.1,23.0,"FCQ2+Q2 Hyderabad, Telangana",17.4894375,78.3974929,1.219436716555831,18172.0
2155,Apollo Spectra Hospital (Hyderabad),HYDERABAD,TELANGANA,4.8,3100.0,"CFQ3+32 Hyderabad, Telangana",17.4376875,78.4499929,3.745860599640261,18172.0
2156,Apoorva Hospital Mehdipatnam,HYDERABAD,TELANGANA,4.4,487.0,"9CRP+HQ Hyderabad, Telangana",17.3914375,78.4343679,2.6237621342591595,18172.0
2157,Aruna Hospital(L.B. Nagar),HYDERABAD,TELANGANA,3.1,226.0,"8HV3+QV L. B. Nagar, Hyderabad, Telangana",17.3444375,78.5521179,1.593794317018839,18172.0
2158,Bibi Cancer Hospital,Hyderabad,TELANGANA,3.4,95.0,"9GC2+37 Hyderabad, Telangana",17.3701875,78.4981179,1.4654381977139233,18172.0
2159,"Bristlecone Hospitals (A Unit Of Virinchi 
Ltd)",HYDERABAD,TELANGANA,3.2,80.0,"8HHW+9J Hyderabad, Telangana",17.3284375,78.5939929,1.3214660360174797,18172.0
2160,Care Hospitals,HYDERABAD,TELANGANA,4.5,5812.0,"CF72+23 Hyderabad, Telangana",17.4125625,78.4476179,3.786963332346588,18172.0
2161,"Century Super Speciality Hospital Pvt. Ltd 8-2-703, Road No 12,Telangana,,Banjara HillsNIL",HYDERABAD,TELANGANA,4.1,876.0,,17.4020625,78.5077429,2.677760188087557,18172.0
2162,"Durgabai Deshmukh Hospital And 
Research Centre",HYDERABAD,TELANGANA,3.0,21.0,"CG26+R4 Hyderabad, Telangana",17.4020625,78.5077429,0.848087065007265,18172.0
2163,"Evya Hospitals And Diabetic Reserach 
Center",HYDERABAD,TELANGANA,3.5,373.0,"8HQC+M8 Vanasthalipuram, Telangana",17.3391875,78.5682429,1.981024078952724,18172.0
2164,Geeta Multi Speciality Hospital,Hyderabad,TELANGANA,4.1,314.0,"CGW5+R8 Secunderabad, Telangana",17.4470625,78.5057429,2.262796470664981,18172.0
2165,Harsha Hospital Hyderabad,HYDERABAD,TELANGANA,4.7,7677.0,"FCW8+44 Hyderabad, Telangana",17.4953125,78.4127429,4.087590456269539,18172.0
2166,Healix Hospital,Hyderabad,TELANGANA,4.3,842.0,"F8VW+PF Miyapur, Telangana",17.4943125,78.3436179,2.7949189669999983,18172.0
2167,Himagiri Hospitals Pvt Ltd,HYDERABAD,TELANGANA,4.2,3894.0,"C9R5+WF Hyderabad, Telangana",17.4423125,78.3561179,3.3637047675168392,18172.0
2168,"Icon Hospital ( A Unit Of Dandamudi 
Anish Health Care)",Hyderabad,TELANGANA,3.7,334.0,"F9PQ+4X Hyderabad, Telangana",17.4853125,78.3873679,2.057864866390183,18172.0
2169,"Basavatarakam Indo American Cancer 
Hospital & Research Institute",HYDERABAD,TELANGANA,4.0,2163.0,"CC8J+R6 Hyderabad, Telangana",17.4170625,78.4279929,2.967887281007872,18172.0
2170,Jananii Hospital,HYDERABAD,TELANGANA,4.7,1106.0,"9GVJ+H3 Hyderabad, Telangana",17.3939375,78.5276179,3.1878534449827653,18172.0
2171,Kims Hospitals Enterprises Pvt Ltd,HYDERABAD,TELANGANA,4.5,27601.0,"CFPM+Q5 Begumpet, Hyderabad, Telangana",17.4369375,78.4803679,4.479871982640384,18172.0
2172,Kosaraju Hospitals,HYDERABAD,TELANGANA,4.1,228.5,"9CG9+6J Hyderabad, Telangana",17.3755625,78.4164929,2.134461682575174,18172.0
2173,Krishnaveni Multi Speciality Hospital,HYDERABAD,TELANGANA,2.7,148.0,"8HHV+WF Hyderabad, Telangana",17.3298125,78.5911179,1.2669449558106138,18172.0
2174,"Landmark Hospital(A Unit Of Capital 
Health Services India Pvt Ltd)",HYDERABAD,TELANGANA,4.5,2943.0,"F9XQ+M6 Hyderabad, Telangana",17.4991875,78.3854929,3.4843523043266,18172.0
2175,Maa Ent Hospital,HYDERABAD,TELANGANA,4.3,1620.0,"CCG7+VP Hyderabad, Telangana",17.4271875,78.4117429,3.0728189324155517,18172.0
2176,Magnas V Hospital,HYDERABAD,TELANGANA,4.5,1248.0,"9G9J+69 Hyderabad, Telangana",17.3680625,78.5283679,3.102967573232625,18172.0
2177,"Mahesh Hospital And Research 
Foundation",Hyderabad,TELANGANA,3.4,17.0,"CF2R+6J Hyderabad, Telangana",17.4005625,78.4889929,0.9028606294093444,18172.0
2178,Manju Sudha Multi Speciality Hospital,HYDERABAD,TELANGANA,3.4,74.0,"9G9H+VP Hyderabad, Telangana",17.3696875,78.5267429,1.382475295985444,18172.0
2179,"Medicover Hospitals(A Unit Of Sahrudaya 
Health Centre Pvt Ltd)",HYDERABAD,TELANGANA,4.9,9258.0,"C9WH+M6 Hyderabad, Telangana",17.4466875,78.3754929,4.355132292319643,18172.0
2180,Mcs Neuro Hospital,HYDERABAD,TELANGANA,4.3,464.0,"F9VX+24 Hyderabad, Telangana",17.4925625,78.3952429,2.542054297854128,18172.0
2181,Medisys Hospital,HYDERABAD,TELANGANA,3.6,510.0,"8HR5+F3 Hyderabad, Telangana",17.3411875,78.5551179,2.1506453664636584,18172.0
2182,Microcare Ent Hospital Research Inst.,HYDERABAD,TELANGANA,4.6,3904.0,"F9VX+JC Hyderabad, Telangana",17.4940625,78.3959929,3.691748613033128,18172.0
2183,Motherhood Hospital (Banjara Hills),Hyderabad,TELANGANA,3.9,37.0,,17.3836875,78.4266179,1.3337572704427831,18172.0
2184,Mythri Hospital,HYDERABAD,TELANGANA,4.6,3240.0,"9CMH+FM Hyderabad, Telangana",17.3836875,78.4266179,3.607006040271664,18172.0
2185,Mythri Hospital(Mehdipatanam),HYDERABAD,TELANGANA,4.6,3240.0,"9CMH+FM Hyderabad, Telangana",17.4564375,78.4362429,3.607006040271664,18172.0
2186,"Neelima Hospital - Unit Of Neelima 
Hospitals Pvt Ltd",HYDERABAD,TELANGANA,4.2,2299.0,"FC4Q+HG Hyderabad, Telangana",17.4564375,78.4362429,3.1450109631400878,18172.0
2187,Nightingale Hospital,HYDERABAD,TELANGANA,4.5,787.0,"9G25+FR Hyderabad, Telangana",17.3511875,78.5069929,2.898091614690945,18172.0
2188,"Nirmala Maternity Orthopaedic And 
General Hospital",HYDERABAD,TELANGANA,4.3,444.0,"9FV2+QQ Hyderabad, Telangana",17.3944375,78.4493679,2.523368521339275,18172.0
2189,Oakridge Hospitals,HYDERABAD,TELANGANA,3.9,79.0,"C9VP+X5 Madhapur, Hyderabad, Telangana",17.4449375,78.3828679,1.6207353595081877,18172.0
2190,Olive Hospital,HYDERABAD,TELANGANA,4.4,4324.0,"9CVG+CR Hyderabad, Telangana",17.3935625,78.4244929,3.5726876445170976,18172.0
2191,Omni Hospital,HYDERABAD,TELANGANA,4.3,3252.0,"9G9Q+9F Hyderabad, Telangana",17.3684375,78.5361179,3.3688690127786707,18172.0
2192,Ozone Hospitals,HYDERABAD,TELANGANA,4.8,1854.0,"9G5V+QX Hyderabad, Telangana",17.3594375,78.5423679,3.50206646440576,18172.0
2193,Pace Hospital,HYDERABAD,TELANGANA,4.7,314.0,"F8VW+MR Hafeezpet, Hyderabad, Telangana",17.4941875,78.3444929,2.603963863369507,18172.0
2194,Pacific Hospital,Hyderabad,TELANGANA,4.4,7.0,"C99C+VP Hyderabad, Telangana",17.4196875,78.3692429,0.8358713630211395,18172.0
2195,Padmavathi Hospital (Hyderabad),Hyderabad,TELANGANA,4.1,267.0,"F9V5+WX Miyapur, Telangana",17.4948125,78.3573679,2.197311622711372,18172.0
2196,Paramitha Childrens Hospital Pvt Ltd,HYDERABAD,TELANGANA,4.3,1103.0,"9G5V+VW Hyderabad, Telangana",17.3596875,78.5422429,2.9095623717216013,18172.0
2197,Poulomi Hospitals,HYDERABAD,TELANGANA,4.0,1235.0,"FHJ3+X4 Secunderabad, Telangana",17.4824375,78.5502429,2.746443921508323,18172.0
2198,Premier Hospital Pvt.Ltd,HYDERABAD,TELANGANA,4.4,2855.0,"9CRG+JQ Hyderabad, Telangana",17.3915625,78.4243679,3.392201210940857,18172.0
2199,"Prime Hospitals (A Unit Of Sree 
Ramachandra Health Services Pvt Ltd)",HYDERABAD,TELANGANA,4.9,23334.0,"CCQW+2C Hyderabad, Telangana",17.4375625,78.4434929,4.802835899118942,18172.0
2200,Pujitha Hospital,Hyderabad,TELANGANA,4.3,44.0,,17.4566875,78.4761179,1.5494429827446676,18172.0
2201,Raghavendra Hospital(Hyderabad),Hyderabad,TELANGANA,4.4,273.0,"FF4H+MF Secunderabad, Telangana",17.4566875,78.4761179,2.372733306791857,18172.0
2202,"Rainbow Hospital For Women And 
Childrenrainbow Childrens Medicare Pvt 
Ltd",HYDERABAD,TELANGANA,4.6,16998.0,"CCGJ+5Q Hyderabad, Telangana",17.4254375,78.4293679,4.360545388610649,18172.0
2203,Raja Hospital ( Hyderabad ),HYDERABAD,TELANGANA,3.6,251.0,,17.4954375,78.4506179,1.8990865632183795,18172.0
2204,Raman Hospital,HYDERABAD,TELANGANA,3.8,76.0,"FFW3+57 Hyderabad, Telangana",17.4954375,78.4506179,1.5630649824266345,18172.0
2205,Russh Super Speciality Hospital,HYDERABAD,TELANGANA,4.4,3103.0,"FFXH+V2 Hyderabad, Telangana",17.4954332,78.4120734,3.4284165945582386,18172.0
2206,S.V.S Hospital,Hyderabad,TELANGANA,3.6,375.0,"9FQV+P5 Hyderabad, Telangana",17.3893125,78.4903679,2.041480137189581,18172.0
2207,Safe Childrens Hospital,HYDERABAD,TELANGANA,3.0,257.0,"9G97+VP Hyderabad, Telangana",17.3696875,78.5117429,1.5781307355218912,18172.0
2208,Sai Rajasri Hospitals,Hyderabad,TELANGANA,3.9,110.0,"9G6Q+FC Hyderabad, Telangana",17.3611875,78.5359929,1.746986350526155,18172.0
2209,Sai Ram Multi Speciality Hospital,HYDERABAD,TELANGANA,2.9,37.0,"9FVQ+XX Hyderabad, Telangana",17.3949375,78.4873679,0.974200522598666,18172.0
2210,Sai Siddhartha Hospital,HYDERABAD,TELANGANA,4.1,212.0,"GC8W+V3 Hyderabad, Telangana",17.5171875,78.4426179,2.104224586523403,18172.0
2211,"Sai Vani Hospitals Ltd (A Unit Of Laxmi 
Jaya Hospitals Ltd)",HYDERABAD,TELANGANA,3.3,377.0,"CF6M+9C Hyderabad, Telangana",17.4109375,78.4809929,1.867377733412088,18172.0
2212,Sbr Pulse Hospital,HYDERABAD,TELANGANA,3.8,50.0,"9G8P+X9 Hyderabad, Telangana",17.3674375,78.5333679,1.4083210381516766,18172.0
2213,Shyam Hospital,HYDERABAD,TELANGANA,4.0,99.0,"8HF4+6V Hyderabad, Telangana",17.3230625,78.5546179,1.7522758322321803,18172.0
2214,Sigma Hospitals(Hyderabad),Hyderabad,TELANGANA,3.0,49.0,,17.4430625,78.4412429,1.0915362241889952,18172.0
2215,"Soumya Hospital For Women And 
Children",HYDERABAD,TELANGANA,4.2,939.0,"CCVV+6G Hyderabad, Telangana",17.4430625,78.4412429,2.7735425329090884,18172.0
2216,Sowmya Children'S Hospital,Hyderabad,TELANGANA,4.2,939.0,"CCVV+6G Hyderabad, Telangana",17.4430625,78.4412429,2.7735425329090884,18172.0
2217,Sowmya Hospital,HYDERABAD,TELANGANA,3.3,94.0,"CG55+WC Hyderabad, Telangana",17.4098125,78.5059929,1.4169063419834556,18172.0
2218,"Sri Radhika Multispecialty HospitalSri 
Radhika Hospital",HYDERABAD,TELANGANA,4.5,552.0,"8GC8+5X Hyderabad, Telangana",17.3204375,78.5148679,2.740569417873123,18172.0
2219,"Sri Sai Ram Hospital, Hyderabad",Hyderabad,TELANGANA,4.0,1.0,,17.5018125,78.3863679,0.2055421384478211,18172.0
2220,"Sri Sri Holistic Hospitals(A Unit Of Sree 
Ramachandra Health Servises Pvt",HYDERABAD,TELANGANA,4.4,5263.0,"G92Q+PH Hyderabad, Telangana",17.5018125,78.3863679,3.658139813167789,18172.0
2221,"Srikara Hospitals ( A Unit Of SNR Galaxy 
Hospiitals Hyderabad Pvt Ltd)",HYDERABAD,TELANGANA,3.3,19.0,,17.3280625,78.5991179,0.9086581309756792,18172.0
2222,Sunrise Hospitals(Hyderabad),Hyderabad,TELANGANA,4.5,632.0,"8JH2+6M Hyderabad, Telangana",17.3280625,78.5991179,2.800667684109394,18172.0
2223,Suraksha Women And Children Hospital,HYDERABAD,TELANGANA,3.7,597.0,"GF8J+R6 Hyderabad, Telangana",17.5170625,78.4779929,2.2697885564825784,18172.0
2224,Susheela Hospital(Hyderabad),HYDERABAD,TELANGANA,2.8,155.0,"CCPP+2H Hyderabad, Telangana",17.4350625,78.4338679,1.329112628600344,18172.0
2225,Sv Multispeciality Hospital,Hyderabad,TELANGANA,3.4,48.0,"8GC9+CX Balapur, Telangana",17.3210625,78.5173679,1.2394200177239951,18172.0
2226,Tirumala Multi Speciality Hospital,HYDERABAD,TELANGANA,2.6,30.0,"8HP2+G7 Hyderabad, Telangana",17.3363125,78.5481179,0.8140092439209872,18172.0
2227,Udai Omni Hospitals,HYDERABAD,TELANGANA,4.4,2270.0,"9FWC+QX Hyderabad, Telangana",17.3969375,78.4698679,3.2925173570514628,18172.0
2228,Usha Mohan Hospital,Hyderabad,TELANGANA,3.7,11.0,,17.4075625,78.4532429,0.840281012856679,18172.0
2229,Vijay Marie Hospital,Hyderabad,TELANGANA,3.4,400.0,"CF54+28 Hyderabad, Telangana",17.4075625,78.4532429,1.945891997244525,18172.0
2230,Vijaya Hospital,HYDERABAD,TELANGANA,3.9,60.0,"F8WW+59 Madeenaguda, Telangana",17.4954375,78.3433679,1.5162073192662433,18172.0
2231,Vijaya Hospital(Madeenaguda),HYDERABAD,TELANGANA,3.9,60.0,"F8WW+59 Madeenaguda, Telangana",17.4278125,78.4547429,1.5162073192662433,18172.0
2232,Zoi Hospitals,HYDERABAD,TELANGANA,4.5,750.0,"CFH4+4W Hyderabad, Telangana",17.4278125,78.4547429,2.8767000051319784,18172.0
2233,Pulse Hospital,HYDERABAD,TELANGANA,4.7,528.0,"F9G6+XP Hyderabad, Telangana",17.4774375,78.3592429,2.8448047604447844,18172.0
2234,Sri Ramakrishna Hospital (Hyderabad),HYDERABAD,TELANGANA,4.0,28.0,"9FPV+GP Hyderabad, Telangana",17.3863125,78.4917429,1.2628456902205871,18172.0
2235,KIMS BIBI Hospital,HYDERABAD,TELANGANA,4.7,3.0,,17.3618125,78.5594929,0.5755179876538993,18172.0
2236,Sri Sai Balaji Hospital,HYDERABAD,TELANGANA,3.5,64.0,"9H66+PR Hyderabad, Telangana",17.3618125,78.5594929,1.3756447057947891,18172.0
2237,Sahasva Hospital,HYDERABAD,TELANGANA,3.4,13.0,"9GV5+HG Hyderabad, Telangana",17.3939375,78.5062429,0.8184007426948914,18172.0
2238,Sri Laxmi Health Care Hospital,HYDERABAD,TELANGANA,4.4,7.0,"9HG9+RQ Hyderabad, Telangana",17.3770625,78.5668679,0.8358713630211395,18172.0
2239,Zoi Hospitals,HYDERABAD,TELANGANA,4.5,154.0,"CCG4+GQ Jubilee Hills, Hyderabad, Telangana",17.4263125,78.4043679,2.1748112086593983,18172.0
2240,"Apollo Cradle A Unit Of Apollo Specialty 
Hospital",HYDERABAD,TELANGANA,4.7,2785.0,"CC89+H2 Hyderabad, Telangana",17.4164375,78.4149929,3.6166306636624217,18172.0
2241,Prerana Hospital,HYDERABAD,TELANGANA,3.0,407.0,"C92P+CF Hyderabad, Telangana",17.4010625,78.3836179,1.7140348041686246,18172.0
2242,Kalyani Hospital,HYDERABAD,TELANGANA,4.4,62.0,"CFP3+6G Hyderabad, Telangana",17.4355625,78.4512429,1.7334075369642492,18172.0
2243,Orchid Hospital,HYDERABAD,TELANGANA,3.4,76.0,"9G9M+GP Hyderabad, Telangana",17.3688125,78.5317429,1.391319821523907,18172.0
2244,Asian Multi Specialty Hospital,HYDERABAD,TELANGANA,4.1,228.5,,17.3915625,78.5087429,2.134461682575174,18172.0
2245,Yashoda Krishna Hospital,HYDERABAD,TELANGANA,4.2,73.0,"9GR6+JG Hyderabad, Telangana",17.3915625,78.5087429,1.7183120065594792,18172.0
2246,"Riya Hospital - A Unit of Vaishnavi 
Research Centre",HYDERABAD,TELANGANA,4.5,19.0,"9FVX+WQ Hyderabad, Telangana",18.4409375,79.1288679,1.2639934681120255,18172.0
2247,City Hospital,HYDERABAD,TELANGANA,4.0,11.0,,18.4409375,79.1288679,0.9139670987220264,18172.0
2248,Aditya Care Hospital Karimnagar,HYDERABAD,TELANGANA,4.1,90.0,"C4RJ+9H Karimnagar, Telangana",18.4409375,79.1288679,1.7595748573158618,18172.0
2249,Arunodaya Multi Speciality Hospital,HYDERABAD,TELANGANA,3.5,24.0,,17.4200625,78.3824929,1.0450787743895822,18172.0
2250,Sunshine Hospital Gachibowli,HYDERABAD,TELANGANA,4.5,4441.0,"C9CP+22 Rai Durg, Telangana",17.4200625,78.3824929,3.667315141913329,18172.0
2251,Vinn Hospital,HYDERABAD,TELANGANA,3.3,4.0,,17.3605625,78.5557429,0.4564654263904724,18172.0
2252,Pavan Sai Hospital,HYDERABAD,TELANGANA,3.9,166.0,"9H65+68 Hyderabad, Telangana",17.3605625,78.5557429,1.9044470347746416,18172.0
2253,Germanten Hospitals,HYDERABAD,TELANGANA,4.7,1374.0,"9C6H+Q7 Attapur, Gudimalkapur, Hyderabad, Telangana",17.3746581,78.4090968,3.288572454370269,18172.0
2254,AIG Hospitals,HYDERABAD,TELANGANA,4.3,17978.0,"C9V8+8G Hyderabad, Telangana",17.4433125,78.3637429,4.095516737617134,18172.0
2255,Avis Hospitals,HYDERABAD,TELANGANA,4.3,1013.0,"CCH9+Q4 Hyderabad, Telangana",17.4294375,78.4152429,2.873418825688886,18172.0
2256,Srihitha Hospital,HYDERABAD,TELANGANA,3.4,75.0,"9G9H+2R Hyderabad, Telangana",17.3675625,78.5269929,1.3869266534282552,18172.0
2257,Sree Lekha Hospital,HYDERABAD,TELANGANA,4.7,35.0,"8GWH+9J Hyderabad, Telangana",17.3459375,78.5264929,1.596284610495109,18172.0
2258,Sangeetha Hospital,HYDERABAD,TELANGANA,4.1,32.0,"H3QM+MH Sangareddy, Telangana",17.5891875,78.0813679,1.3484945449550114,18172.0
2259,Jeevan Hospital,HYDERABAD,TELANGANA,4.1,357.0,"8GVG+WR Kharmanghat, Telangana",17.3448125,78.5244929,2.3146541911609475,18172.0
2260,Janani Hospitals,HYDERABAD,TELANGANA,4.5,24.0,"9G44+R3 Hyderabad, Telangana",17.3570625,78.5026179,1.3632481516863977,18172.0
2261,Ushodaya Hospitals,HYDERABAD,TELANGANA,3.7,35.0,"9C6P+47 Hyderabad, Telangana",17.3603125,78.4331179,1.242072130358006,18172.0
2262,Viswas Multispeciality Hospital,HYDERABAD,TELANGANA,3.2,40.0,"8GRC+3P Hyderabad, Telangana",17.3401875,78.5192429,1.106102162783646,18172.0
2263,RBM Hospital,HYDERABAD,TELANGANA,4.1,591.0,"CH9M+9C Hyderabad, Telangana",17.4017894,78.4062134,2.518491296750099,18172.0
2264,Maax Life Multispeciality Hospitals,HYDERABAD,TELANGANA,4.4,92.0,"8GWH+33 Kharmanghat, Telangana",17.3451875,78.5251179,1.9027925595221435,18172.0
2265,Citi Neuro Centre Hospital,HYDERABAD,TELANGANA,4.0,857.0,"CC7F+FQ Hyderabad, Telangana",17.4136875,78.4218679,2.602117934888519,18172.0
2266,Pratibha Super Speciality Hospital,HYDERABAD,TELANGANA,3.0,172.0,"M493+9Q Nizamabad, Telangana",18.6684375,78.1018679,1.4596153383237134,18172.0
2267,New Shadow Hospital,HYDERABAD,TELANGANA,5.0,1.0,,17.4948125,78.3407429,0.2740561845970949,18172.0
2268,Happy Hospital,HYDERABAD,TELANGANA,3.4,195.0,"F8VV+W8 Hyderabad, Telangana",17.4948125,78.3407429,1.705315531539057,18172.0
2269,Hyderabad Multispeciality Hospital,HYDERABAD,TELANGANA,4.6,330.0,"9GC2+M5 Hyderabad, Telangana",17.3716875,78.4978679,2.569630404989943,18172.0
