Hospital Name,Address,CITY,STATE,PPN / NON PPN
Padmavathi Hospital (Hyderabad),"10-1-80, Near Karmanghat X Roads,Sagar 
Road,Hyderabad,,",Hyderabad,TELANGANA,PPN
Paramitha Childrens Hospital Pvt Ltd,"H No:B & C,In Sy.No:7/D,Ward No: 11,Block No:13,,Green 
Hills Colony Saroor Nagar,,Ranga Reddy,NIL",HYDERABAD,TELANGANA,PPN
Poulomi Hospitals,"Plot No A-2 & B -17,Rukmimipuri Colony,Dr A.S Raogar Main 
Road,,Plot No.A-2 & B-17, Rukminipuri 
Colony,SecunderabadNIL",HYDERABAD,TELANGANA,PPN
Premier Hospital Pvt.Ltd,"#12-2-710,,Gudimalkapur Road, Nanai 
Nagar,,Mehdipatnam,NIL",HYDERABAD,TELANGANA,PPN
"Prime Hospitals (A Unit Of Sree 
Ramachandra Health Services Pvt Ltd)","Plot No. Mig 113 & 114 Road No. 1,,Housing Board 
Colony,,KukatpallyNIL",HYDERABAD,TELANGANA,PPN
Pujitha Hospital,"7-2-1799 / 4a / 2,,Sanathnagar,,Czech Colony",Hyderabad,TELANGANA,PPN
Raghavendra Hospital(Hyderabad),"Ecil 'X' Road,Kamalnagar,Hyderabad",Hyderabad,TELANGANA,PPN
"Rainbow Hospital For Women And 
Childrenrainbow Childrens Medicare Pvt 
Ltd","Plot No. 32 7 33, Survay No.12,,White Field,,KondapurNIL",HYDERABAD,TELANGANA,PPN
Raja Hospital ( Hyderabad ),"Yousufguda Main Rd, Sai Sarathi Nagar,,Padala Ramareddy 
Colony,,Yousufguda,NIL",HYDERABAD,TELANGANA,PPN
Raman Hospital,"6-151/1, Sudharshan Reddy Nagar,,,Behind Bus Stop, 
Chintal,NIL",HYDERABAD,TELANGANA,PPN
Russh Super Speciality Hospital,"Hno.2-181/5/C Suchitra Circle,Nh44,",HYDERABAD,TELANGANA,PPN
S.V.S Hospital,"3-3-67, Old Manjira Hotel,,Chappal Bazar,,Kacheguda",Hyderabad,TELANGANA,PPN
Safe Childrens Hospital,"16-2-741/D/5,Besibe Tv Tower.Moosaram Bagh X Road 
Malakepet,,NIL",HYDERABAD,TELANGANA,PPN
Sai Rajasri Hospitals,"H.No,3-11-48 Opp Homoeopathic Medical College,Near Tv 
Studio Ramanthapur,Hyderabad",Hyderabad,TELANGANA,PPN
Sai Ram Multi Speciality Hospital,"H No. : 7-78/1, Madhura Puri,Konark Theatre Lane, P & T 
Colony Road. (Telangana), Dilsukhnagar,",HYDERABAD,TELANGANA,PPN
Sai Siddhartha Hospital,"Opp. Hanuman Temple Near Raitu Bazar,,HyderabadNIL",HYDERABAD,TELANGANA,PPN
"Sai Vani Hospitals Ltd (A Unit Of Laxmi 
Jaya Hospitals Ltd)","1-2-365/36/6&7,Ramakrishna Math Road,Opp.Indra 
Park,DomalgudaNIL",HYDERABAD,TELANGANA,PPN
Sbr Pulse Hospital,"Plot No. 34, Krishnaveni Nagar,,Gaddiannaram Municipal 
Office,,Saroornagar, Rr. DistNIL",HYDERABAD,TELANGANA,PPN
Shyam Hospital,"Plot No - 52, Panchayat Raj, Teacher Colony.,B.N.Reddy 
Nagar,,HyderabadNIL",HYDERABAD,TELANGANA,PPN
Sigma Hospitals(Hyderabad),"D-No-16-11-740/3/14,Plot No -32,Lane Beside Narayana Jr. 
College,Gaddiannarm X Roads,Dilsukhnagar",Hyderabad,TELANGANA,PPN
"Soumya Hospital For Women And 
Children","Shop No. 12-2-709/C/15 Khadar Bagh Road, Opp Med Plus 
Pharmacy,,Near, Lakshmi Nagar X Roads,Padmanabha 
Nagar Colony,Pillor No:68,Ring, Road,Mehdipatnam,NIL",HYDERABAD,TELANGANA,PPN
Sowmya Children'S Hospital,"Lane N0 23,,Behind Axis Bank,,Sanjeev Reddy Nagar ,",Hyderabad,TELANGANA,PPN
Sowmya Hospital,"# 1-9-49/B/1,,Main Road,,RamnagarNIL",HYDERABAD,TELANGANA,PPN
"Sri Radhika Multispecialty HospitalSri 
Radhika Hospital","#6-208/3/1, Triveni Nagar, Balapur X Roads,,Meerpet, 
Saroornagar Mandal, R.,Hyderabad",HYDERABAD,TELANGANA,PPN
"Sri Sai Ram Hospital, Hyderabad","9-1-364/2/A,,Opp. Bapu Ghat, Langer House,,Hyderabad",Hyderabad,TELANGANA,PPN
"Sri Sri Holistic Hospitals(A Unit Of Sree 
Ramachandra Health Servises Pvt","1-2-49/13 B, Nizampet Road, Hy,Dernagar, Kukatpally, 
Hyderabad,NIL",HYDERABAD,TELANGANA,PPN
"Srikara Hospitals ( A Unit Of SNR Galaxy 
Hospiitals Hyderabad Pvt Ltd)","Plot No 50,Lb Nagar ,Hyderabad,,NIL",HYDERABAD,TELANGANA,PPN
Sunrise Hospitals(Hyderabad),"""4-9-321, Plot No: 4&7, Nh-9"",Hayath Nagar,R.R. Dist",Hyderabad,TELANGANA,PPN
Suraksha Women And Children Hospital,"No. 3-1-21, Anshu Classy, Pet Basheerabad, 
Kompally,Beside Rtao Office.,KompallyNIL",HYDERABAD,TELANGANA,PPN
Susheela Hospital(Hyderabad),"3-3-25/D,Anand Nagar, E-Seva Road,RamankhapurNIL",HYDERABAD,TELANGANA,PPN
Sv Multispeciality Hospital,"H.No. 6-156, Slns Colony,,Balapur X Roads,,Hyd Rr Dist",Hyderabad,TELANGANA,PPN
Tirumala Multi Speciality Hospital,"Plot No 47,Apseb Colony,,Beside Rta Office,,Omkar Nagar 
Sagar RoadNIL",HYDERABAD,TELANGANA,PPN
Udai Omni Hospitals,"5-9-92 / A2, Chapel Road, Nampally, NIL",HYDERABAD,TELANGANA,PPN
Usha Mohan Hospital,"3-4-181/1,Hyderguda,Rajendranagar,Opp. Rta 
Office,,Ranga Reddy",Hyderabad,TELANGANA,PPN
Vijay Marie Hospital,"10-1-673/1,,Kharatabad,",Hyderabad,TELANGANA,PPN
Vijaya Hospital,"41529, S V Nagar, Keesara Main,Rd, Nagaram, 
Secunderabad,NIL",HYDERABAD,TELANGANA,PPN
Vijaya Hospital(Madeenaguda),"1-58/7/3, 3rd Floor Beside ,,St Annes School 
Arch,,MadeenagudaNIL",HYDERABAD,TELANGANA,PPN
Zoi Hospitals,"6-3-1106/1/A, Adj Hsbc Bank, Rajbhavan Road, Somajiguda",HYDERABAD,TELANGANA,PPN
Pulse Hospital,"IDPL, Jeedimetla Main Road, Chandra Nagar, Behind 
Gautami Techno School, Hyderabad, Telangana 
500037Hyderabad",HYDERABAD,TELANGANA,PPN
Sri Ramakrishna Hospital (Hyderabad),"3-2-28/5 & 6, Nimboliodda, Kachiguda 
HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
KIMS BIBI Hospital,"16-3-991/1/C Malakpet, Beside Meridian Function Hall 
HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Sri Sai Balaji Hospital,"Plot No 60, L B Nagar, Behind Traffic Ps, 8th Cross, Rock 
Town Street Colony, LB Nagar",HYDERABAD,TELANGANA,PPN
Sahasva Hospital,Manjeera Nagar Main Road SangareddySangareddy,HYDERABAD,TELANGANA,NON PPN
Sri Laxmi Health Care Hospital,"C-84, Mig, Phase-i, Near Vanasthalipuram Complax, 
Vanasthalipuram, Vanasthalipuram, Hyderabad, Telangana 
500070Hyderabad",HYDERABAD,TELANGANA,NON PPN
Zoi Hospitals,"HNo-4-8-149/4/2/1, Opp. Pillar No-145, Attapur",HYDERABAD,TELANGANA,PPN
"Apollo Cradle A Unit Of Apollo Specialty 
Hospital","Dharani Devi Building, Plot No. 565, Road No. 92, Jubilee 
Hills Co-Op Building Society Ltd, Hyderabad, Telangana 
500034Jubilee Hills",HYDERABAD,TELANGANA,PPN
Prerana Hospital,"Sri Ramnagar Colony, Puppalaguda-Manikonda Main 
Road,Manikonda",HYDERABAD,TELANGANA,PPN
Kalyani Hospital,"6-1-69, Bus Stand Road, Sai Nagar, Hanamkonda, 
Telangana 506001Hemakonda",HYDERABAD,TELANGANA,NON PPN
Orchid Hospital,"# 5-3, Sri Sura Lachaiah complex, Saraswathinagar, Railway 
Station Road, KarimnagarKarimnagar",HYDERABAD,TELANGANA,NON PPN
Asian Multi Specialty Hospital,"1-13-127, Borabanda - Allahpur Road, Near Motinagar Cross 
Road, Erragadda, Hyderabad, Telangana 500018Hyderabad",HYDERABAD,TELANGANA,NON PPN
Yashoda Krishna Hospital,"Vidyanagar, Jyothinagar, Karimnagar, Telangana 
505001Karimnagar",HYDERABAD,TELANGANA,NON PPN
"Riya Hospital - A Unit of Vaishnavi 
Research Centre","15/2/63, SVP Road, Beside City Grand Hotel, Warangal",HYDERABAD,TELANGANA,NON PPN
City Hospital,"3-1-334 Beside Civil hospital, Karimnagar, 
TelanganaKarimnagar",HYDERABAD,TELANGANA,NON PPN
Aditya Care Hospital Karimnagar,"3-3-148/1, Beside Civil Hospital Karimnagar",HYDERABAD,TELANGANA,NON PPN
Arunodaya Multi Speciality Hospital,"Sharada Arcade, H.No:3-1-47, P.No:47& 48, Jayadeepika 
Estate, Rajiv Gandhi Nagar, Bachupally, Hyderabad, 
Telangana 500090Hyderabad",HYDERABAD,TELANGANA,PPN
Sunshine Hospital Gachibowli,"7-56/19,Survey No-40,45,46,Dargah Road,LIG Chitrapuri 
Colony, Raidurg, Gachibowli",HYDERABAD,TELANGANA,PPN
Vinn Hospital,"7-1-21, Uma Nagar, Railway Station Road, Begumpet,",HYDERABAD,TELANGANA,PPN
Pavan Sai Hospital,"Plot No 187-188, Road Number 3, Near Reliance Petrol 
Pump, Rock Town Colony, Nagole-LB Nagar Road,",HYDERABAD,TELANGANA,PPN
Germanten Hospitals,"4-8-138/1/B, Opposite pillar no. 150 Main Road, Attapur, 
Rajendra Nagar, KV Ranga Reddy",HYDERABAD,TELANGANA,PPN
AIG Hospitals,"Door No-1-66/AIG/2-5, Survey No-136/1, Gachibowli 
(Village) Serilingampally (Mandal), Rangareddy (Ditrict), 
TelanganaHyderabad",HYDERABAD,TELANGANA,NON PPN
Avis Hospitals,"Plot No 99, Road no 1, Jubilee Hills, Next to Chiranjeevi 
Blood Bank, nil",HYDERABAD,TELANGANA,PPN
Srihitha Hospital,"No - 13-17-87 NR, Opp Pulla Reddy Sweet House, Beside 
Malabar Gold, Chaitanyapuri, Dilsukhnagar",HYDERABAD,TELANGANA,PPN
Sree Lekha Hospital,"H.No.11-1-138,139,140 Near Bhakta Ramadasu 
Kalakshetram, Sri Ram Nagar, Khammam-nil",HYDERABAD,TELANGANA,NON PPN
Sangeetha Hospital,"17, Vidyanagar Road No.1,Pothireddy pally-X Road-5Tesla 
Diagnostics Back Side",HYDERABAD,TELANGANA,NON PPN
Jeevan Hospital,"8-4-21-5, Beside Mega Function Hall, Pavan Puri Colony, 
Karmanghat, Sagar Road,",HYDERABAD,TELANGANA,PPN
Janani Hospitals,"17-2-626/1, Madannapet Main Road,Saidabad,Opp. Success 
School",HYDERABAD,TELANGANA,NON PPN
Ushodaya Hospitals,"8-2-157/1, Shodan Paints Complex,Wyra Road,Khammam",HYDERABAD,TELANGANA,NON PPN
Viswas Multispeciality Hospital,"8-2-77/1, Karmanghat,Champapet,Near Hanuman Temple",HYDERABAD,TELANGANA,NON PPN
RBM Hospital,"1-10/5, Bommak Brothers Colony,Boduppal,Near B.R. 
ambedkar Statue",HYDERABAD,TELANGANA,NON PPN
Maax Life Multispeciality Hospitals,"Plot No A/529, Opp Mega Function Hall, Karmanghat",HYDERABAD,TELANGANA,PPN
Citi Neuro Centre Hospital,"MLA Colony, Road No - 12, Banjara Hills, nil",HYDERABAD,TELANGANA,PPN
Pratibha Super Speciality Hospital,"5-677/1, Pragatri Nagar, NizamabadJoyalukkas Buliding,",HYDERABAD,TELANGANA,NON PPN
New Shadow Hospital,"5-34, Anajpur Road, Abdullapurmet,Dist. Rangareddy",HYDERABAD,TELANGANA,NON PPN
Happy Hospital,"83&103, Main Road, Madinaguda,Dist. Rangareddy",HYDERABAD,TELANGANA,NON PPN
Hyderabad Multispeciality Hospital,"16-2-674/11, Judges Colony Malakpet,nil",HYDERABAD,TELANGANA,PPN
Ankura Hospital(Sainikpuri),"Beside ICICI Bank, Sainikpuri, A S Rao Nagar,nil",HYDERABAD,TELANGANA,PPN
Ankura Hospital(Boduppal),"Beside Icici Bank Main Road,, Peerzadiguda, Boduppal,nil",HYDERABAD,TELANGANA,PPN
Ankura Hospital(Madinaguda),"Beside Bharat Petrol, Deepthisri Nagar, Madinaguda, 
Hafeezpet,nil",HYDERABAD,TELANGANA,PPN
Anupama Hospital,"Eenadu Colony, VV Nagar colony, Main Raod, Kukatpally,nil",HYDERABAD,TELANGANA,PPN
Ent Care Hospital,"Plot Number 336, Calvary Temple Road, Matrusri Nagar, 
Landmark : Near Calvary Temple,nil",HYDERABAD,TELANGANA,PPN
Fatima Hospital,"9-2-24/20/7/6, New Idgah Road, Jahannuma, Nawab Saheb 
Kunta,nil",HYDERABAD,TELANGANA,PPN
Mana Hospitals,"498, Rd Number 2, Chaitanya Nagar, Vivekananda Nagar, 
Kukatpally,nil",HYDERABAD,TELANGANA,PPN
MEDS Hospital,"21-4-736, Koka Bazaar, Puranapul, Gulab Singh Bowli, 
Hussaini Alam,nil",HYDERABAD,TELANGANA,PPN
Nakshatra Hospitals,"Opp. Swagath Grand Hotel, Alkapuri X Roads, LB Nagar-
Uppal Rd, East Yadav Nagar, Ramakrishnapuram, LB 
Nagarnil",HYDERABAD,TELANGANA,PPN
Rohan Hospital,"Vijay nagar Colony, Opp Vijaya Bank, Beside post office, 
Mehdipatnam,nil",HYDERABAD,TELANGANA,PPN
Safe Kids Hospitals,"Pillor no 108, Inner Ring Rd, Moghal Nagar, Karwan,nil",HYDERABAD,TELANGANA,PPN
Shashi Hospital,"Door No 6,Beside Andhra Bank ATM, Dilsukh Nagar, 
Gaddiannaramnil",HYDERABAD,TELANGANA,PPN
Sunita Childrens Hospital,"Shop No. 82, Opposite Rose Gardens, Sagar Road, Santosh 
Nagar,nil",HYDERABAD,TELANGANA,PPN
Surekha Hospital,"Komplly,nil",HYDERABAD,TELANGANA,PPN
Srikara Hospitals,"Main road, NH-7, Near Cine planet, Kompally,nil",HYDERABAD,TELANGANA,PPN
Onus Hospital,"17-1-382/B/7, Bhance Co-Operative Society,Champapet, 
Rangareddy,OPP SBI Bank,",HYDERABAD,TELANGANA,NON PPN
Krishna Hospital,"H.No- 8-147, Gayathrinagar X Roads, Karmanghat,nil",HYDERABAD,TELANGANA,PPN
Mythri Hospital Chandranagar,"Plot No- 5-4 / 12 To 16, Main Road, Plot No- 5-4 / 12 To 16, 
Main Road, Chandanagar ,nil",HYDERABAD,TELANGANA,PPN
Poojitha Hospital,"7-2-1799 / 4A / 2, Sanathnagar, Czech Colonynil",HYDERABAD,TELANGANA,PPN
SS Multi Speciality Hospital,"7-4-25/S/N, Beside Ioc Petrol Pump Omkar Nagar Sagar 
Road,nil",HYDERABAD,TELANGANA,PPN
Dharani Hospital,"12-2-417/46/8/G1, Hari Hara Teja Apts, shiv bagh, Near 
gudimalkapur X roads, karwan.nil",HYDERABAD,TELANGANA,PPN
Ragini Childrens Hospital,"Opp.Adarsh Bank, Beside Sagar Hotel, Main Rd, Shapur 
Nagar, Jeedimetla,nil",HYDERABAD,TELANGANA,PPN
Sriven Hospital,"Hig-9, 6th Phase, Kphb Colony, Kukatpally.nil",HYDERABAD,TELANGANA,PPN
Swaroopa Multispeciality Hospital,"6-32/A, Nirmala Residency, vennelagadda, qutbullapur road, 
suchitraJeedimetla,",HYDERABAD,TELANGANA,PPN
"Maxcure Suyosha Woman And Child 
Hospital","Behind Cyber Towers, In the Lane of IBIS Hotel, Hitech 
City, Madhapur,PLOT NO 7, SURVEY NO 64",HYDERABAD,TELANGANA,PPN
Metro Cure Hospital,"16-2-661/EFGH, Judges Colony, Lane Beside Bajaj 
Electronics, Malakpet,nil",HYDERABAD,TELANGANA,PPN
Calcium Hospital,"Behind ICICI Bank ATM, Opp Akshara school, HT Road, 
Nizampet Rd, A.S.R.Raju Nagar,nil",HYDERABAD,TELANGANA,PPN
Skycare Hospitals Pvt Ltd,"8-2-335/2/A/1, Road No.5, Banjara Hills,nil",HYDERABAD,TELANGANA,NON PPN
"Raksha Cancer Hospital And 
Chemotherapy Centre","Sai Preeti Complex, Flat No. 3-1-399-402,,Ambedkar 
Road,,Karimnagar",Karimnagar,TELANGANA,NON PPN
Renee Hospital,"H. No.3-1-336, Behind Civil Hospital,,Karimnagar",Karimnagar,TELANGANA,NON PPN
Star Children Hospital,"4-101,Saraswathi Nagar,,",Karimnagar,TELANGANA,NON PPN
Sai Sharanya Hospitals,"7Hills, Behind Laxman Orthopaedic Hospital,Karimnagar,nil",Karimnagar,TELANGANA,NON PPN
Sparsh Childrens Hospital (Karimnagar),"3-3-127, Nawab Complex,Opp. Dr Bhoomreddy Hospital,",Karimnagar,TELANGANA,NON PPN
Sri Mahalaxmi Children Hospital,"Opp. Ravindra Prasad Hospital, Janmabhoominagar 
Kamam,Bellampally Road,Mancherial,",Karimnagar,TELANGANA,NON PPN
Sri Balaji Multi Speciality Hospital,"Nh-9,Kandi Village,,,X' Road,Sangareddy,",Sangareddy,TELANGANA,NON PPN
Parvathi Multispeciality Hospital,"E-30-31, VIKRAMPURI COLONEY, NEAR SECUNDERABAD 
CLUB,Secunderabad",SECUNDERABAD,TELANGANA,NON PPN
"Healing Touch Hospital And Institute of 
Child Health Pvt Ltd","8-1-9, Market Street, Opposite Clock Tower, Secunderabad, 
Telangana 500003Secunderabad",SECUNDERABAD,TELANGANA,NON PPN
Srinivasa Hospital,"256,HASTINA PURI COLONY,SAINIK PURI,SECUNDRABAD-
500094,ANDHRA PRADESHSecunderabad",SECUNDERABAD,TELANGANA,PPN
Janapareddy Hospital,"26/A, ,SIKH VILLAGE, SECUNDERABAD-
500009SECUNDERABAD",SECUNDERABAD,TELANGANA,NON PPN
Basant Sahney Hospital,"No.253, Nehru Nagar, West Marredpally, Nehru Nagar",SECUNDERABAD,TELANGANA,NON PPN
Sunshine Hospital,"1-7-201 to 205, Prenderghast Road, Paradise Circle,",SECUNDERABAD,TELANGANA,PPN
BBR Super Speciality Hospital,"7-4-194, Ferozguda, Balaxiagar",SECUNDERABAD,TELANGANA,PPN
Geetha Multispeciality Hospital,"10-1-5/C, Road No-4, West MarredpallySECUNDERABAD",SECUNDERABAD,TELANGANA,PPN
Srikara Hospitals,"10-03-188, St. Johns Road,,Opp. Railway Reseruation 
Counter,,Behind Ramakrishna Hotel,SECUNDERABAD",SECUNDERABAD,TELANGANA,PPN
Balaji Hospital,"Plot No -34/A, NCL South, Pet Basheerabad, Medchal Road,",SECUNDERABAD,TELANGANA,PPN
"Navjeevan Hospitals (A Unit Of 
Navjeevan Life Care Pvt Ltd)","Plot No. 90, P & T Coloney, Vikrampuri,,Karkhana Main 
Road",SECUNDERABAD,TELANGANA,PPN
Meena Hospital,"10-5-682/2 Sri Ranga Towers , SecunderabadSecunderabad",SECUNDERABAD,TELANGANA,PPN
Sunlife Hospital,"6-3/1, Ramana Nagar Colony, Beside Ayyappa Colony Bus 
Stop, Dammaiguda, Keesara Mandal, Ranga ReddyRanga 
Reddy",SECUNDERABAD,TELANGANA,PPN
Jubilee Hospitals,"Bunglow No. 56, Survey No. 606,, G.V. Reddy Colony, Opp. 
Rythubazar, Alwal, Secunderabad,Opp. Rythubazar, 
AlwalSECUNDERABAD",SECUNDERABAD,TELANGANA,PPN
Basant Sahney Hospital,"HNO-3-5-244,SAYAD JALAK GARDEN,INEST MARRED 
PALLYSECUNDERABAD",SECUNDERABAD,TELANGANA,NON PPN
Innova Childrens Heart Hospital pvt ltd,"#12-5-30,White House,Tarnaka, Moola-ali Road 
SeconderabadSECUNDERABAD",SECUNDERABAD,TELANGANA,NON PPN
"Apollo Hospitals Enterprises 
Ltd(Secunderabad)","St. John Road,,Next To Key'S High School,,St. John 
Road,Secunderabad",SECUNDERABAD,TELANGANA,PPN
Prasad Hospitals,"44-617/12, IDA Nacharam, Behind Telephone Exchange, 
Nacharam, SecunderabadNacharam",SECUNDERABAD,TELANGANA,PPN
BVK Reddy Hospital,"12-11-1256, Boudha Nagar, Warasiguda, Boudhanagar 
Colony, Secunderabad, Telangana 500061Secunderabad",SECUNDERABAD,TELANGANA,PPN
Keerthi Hospital,"Rampally X Road, Nagaram, Secunderabad, Telangana 
500083Nagaram",SECUNDERABAD,TELANGANA,NON PPN
Care Hospitals,"Near Clock Tower, Monda Market, 
SecunderabadSecunderabad",SECUNDERABAD,TELANGANA,PPN
Bhavans Sarada Devi Hospital,"Dr A S Rao Nagar Rd,,Officers Colony, Dr As Rao 
Nagar,,SainikpuriSecunderabad",SECUNDERABAD,TELANGANA,PPN
New Life Line Medicure Hospitals,"1-13/20, Lothkunta Signal,,Opp: Nartaki Tiffins, Lothkunta, 
Alwal",SECUNDERABAD,TELANGANA,PPN
"Mayflower Hospital For Women And 
Children","Plot No 42,43,45 & 46,Vijayapuri Colony,,Dr As Rao 
Nagar,Sainikpuri,,TelanganaNIL",SECUNDERABAD,TELANGANA,PPN
"Navodaya Hospital For Women And 
Children","1-70 To 73 , Mashallaw Building,,Paradise Circle, Pg Road, 
Beside Sunshine Heart Institute,TelanganaNIL",SECUNDERABAD,TELANGANA,PPN
Nest Hospital,"3-7-218,Harsha Towers,Beside Lucid Diagnostics,,Kharkana 
Main Road,,",Secunderabad,TELANGANA,PPN
Prashamsa Hospital,"10-11/6, Temple Alwal, SecunderabadNear clmamaheswar 
temple",SECUNDERABAD,TELANGANA,NON PPN
Rainbow Children Hospital,"Plot No - C17, Vikrampuri Colony, NIL",SECUNDERABAD,TELANGANA,PPN
Shree Pooja Hospital Hyd,"Street N O.1, Hmt Nagar, Andhra Bank,Opp.S.R.Digi 
School,,Nacharam,NIL",SECUNDERABAD,TELANGANA,PPN
Shri Adithya Hospitals,"Plot No 4 5 & 11 Dammaiguda Main Raod,Keesara Mandal 
Nr Ecil,NIL",SECUNDERABAD,TELANGANA,PPN
Sri Chandra Hospital,"3-4-261, Sawaran Street, Civil Hospital Road, Karimnagar",SECUNDERABAD,TELANGANA,NON PPN
Sudha Hospital(Telanagana),"H.No.30-1587/1, Plot No.25,Chandra Giri Colony, Krupa 
Complex,,Beside Boi, Old Safilguda,,Mallakajgiri, Medchal",SECUNDERABAD,TELANGANA,PPN
"Suraksha Children Hospital (A Unit Of 
Rochishmati Health Care Pvt Ltd)","12-13-64 Beside Tarnaka Flyover,,Tarnaka Main Road,NIL",SECUNDERABAD,TELANGANA,PPN
KS Multi Speciality Hospital,"Plot No -3, Ganesh Nagar Hasmatpet, Secunderabad, 
Telangana 500011Hasmatpet",SECUNDERABAD,TELANGANA,PPN
Amrutha Children Hospital,"H. No 5-10-15, Kishanpura, Hanamkonda, Beside Lane Of R 
D Junior College, Hanamkonda, Warangal, Telangana 
506001Hanamkonda",SECUNDERABAD,TELANGANA,NON PPN
Kruti Hospital,"Plot No. 27 & 28, Hasmathpet Road, Beside Reliance Fresh 
Super Market, Bowenpally, Secunderabad, Telangana 
500011Secunderabad",SECUNDERABAD,TELANGANA,PPN
Lotus Cure Multispeciality Hospital,"Survey no-56, Hashmatpet Road, Tirumalgherry Cross 
RoadSecunderabad",SECUNDERABAD,TELANGANA,NON PPN
Sundari Maternity and General Hospital,"8-84,Temple Alwal Road,Alwalnil",SECUNDERABAD,TELANGANA,PPN
Shenoy Hospital,"10-3-4, Entrenchment Road, East Marredpally,nil",SECUNDERABAD,TELANGANA,PPN
Ankura Hospital,"Near Yatri Nivas, SP Road, Opp. Metro Pillar No. 23, Beside 
Dominos Pizza, Begumpet,nil",SECUNDERABAD,TELANGANA,PPN
Nest Children Hospital,"Plot No A 7, Behind Food World,Kharkhana Road, 
Vikrampuri Colony-Vikrampurinil",SECUNDERABAD,TELANGANA,PPN
Lions Patny Hospital,"hop No.9/72, Boosareddyguda, Suman Housing Colony, 
West Marredpally Road,New municipal park,",SECUNDERABAD,TELANGANA,PPN
Guardian Multi Speciality Hospital,"#15-1-237, Opp.L.B.College,,Mulugu 'X' 
Road,,TelanganaNIL",WARANGAL,TELANGANA,NON PPN
Lalitha Hospital,"Opposite Laxmi Talkies, Jayaprakash Narayan Road, 
Sherpura, Warangal, Telangana 506002Warangal",WARANGAL,TELANGANA,NON PPN
Javitri Devi Memorial Hospital,"51/10-J/19-West Arjun Nagar, AgraAgra",AGRA,UTTAR PRADESH,NON PPN
New Life Hospital,"Opp.Nari Niketan (Mahila Jail),,100feet Road,Kalindi Vihar, 
Agra,",Agra,UTTAR PRADESH,NON PPN
Shanti Mangalick Hospital(Agra),"Fatehabad Road,P O,Agra",Agra,UTTAR PRADESH,NON PPN
Mithraj Multisuperspeciality Hospital,"Ramghat Road,,Near Sports Stadium,,Aligarh",Aligarh,UTTAR PRADESH,NON PPN
Priti Hospital,"29-B, Panna Lal Road,,Near Indian Press & Anthony 
School,Allahabad",ALLAHABAD,UTTAR PRADESH,NON PPN
Feroz Hospital,"Mirzapur Road, RampurKarchhana, AllahabadAllahabad",ALLAHABAD,UTTAR PRADESH,NON PPN
Srijan Vatsalya Hospital Pvt Ltd,"8/1/6, Elgin Road, Civil Lines , Opp. Prayag Mahila 
Vidyapeeth SchoolAllahabad",ALLAHABAD,UTTAR PRADESH,NON PPN
Saran Hospital,"73-A, Mal Godam Road,Near Raliway Juction,BareillyNIL",BAREILLY,UTTAR PRADESH,NON PPN
Khushlok Hospital,"Near sindhi market, Near Police chowki Model town,stadium 
road,Hajiyapur,",BAREILLY,UTTAR PRADESH,NON PPN
Metro Vision Hospital,"Near Petrol Pump, Mini By Pass, Road Bareilly, Bareilly, 
Uttarpradesh - 243122Bareilly",BAREILLY,UTTAR PRADESH,NON PPN
Ajay Pratima Hospital,"57, Brajlok Colony,Prem Nagar,Near Sood Dharam Kanta,",BAREILLY,UTTAR PRADESH,NON PPN
"Shri Ganga Charan Aryawardhan Hospital A-2, Rampur Garden,,Opp Gandhi Udhyan,Civil Lines,NIL",,BAREILLY,UTTAR PRADESH,NON PPN
"Shrinath Medicity A Multi Super Speciality 
Hospital","7,Pilibhit,Byepass Road,,Shakti Nagar,NIL",BAREILLY,UTTAR PRADESH,NON PPN
Shri Bholanath Global Hospital,"Bisalpur Road,Near Bank of Baroda,Opp. Green Park,",BAREILLY,UTTAR PRADESH,NON PPN
Dr GK Shrivastava Hospital,"13-D, Rampur Garden, Near Vikas Bhawan,",BAREILLY,UTTAR PRADESH,NON PPN
Rohilkhand Medical College And Hospital,"Opp. Sureshsharma Nagar,Pilibhit Bypass Road,nil",BAREILLY,UTTAR PRADESH,NON PPN
Narayana Hospital,"D-10, Rampur Garden,nil",BAREILLY,UTTAR PRADESH,NON PPN
Life Line Multispeciality Hospital(Bareilly),"Suresh Sharma Nagar, Pilibhit Bypass Road,nil",BAREILLY,UTTAR PRADESH,NON PPN
Care Hospital(Bareilly),"Near Delapeer Petrol Pump, Stadium Road,nil",BAREILLY,UTTAR PRADESH,NON PPN
Ruchi Atul Hospital,"241, Choupla Road,Near Telephone Exchange",BAREILLY,UTTAR PRADESH,NON PPN
Vaidik Hospital,"A-38, Rajendra Nagar,nil",BAREILLY,UTTAR PRADESH,NON PPN
Pulkit Memorial Hospital,"Bairaj Road,nil",BIJNORE,UTTAR PRADESH,NON PPN
"Kailash Hospital ( A Unit Of Umma 
Medicare Ltd)","Plot No. 1727, Tappal Road,,Thr. Yamuna,,Jewar Bangar,","Gautam Buddha 
Nagar",UTTAR PRADESH,NON PPN
Yashoda Hospital Nehru Nagar,"3 Rd-M, Nehru Nagar,,,Nehru NagarNEHRU NAGAR",GHAZIABAD,UTTAR PRADESH,PPN
